Barberà	I-PER
,	O
recientemente	O
fichado	O
por	O
TVE	B-ORG
.	O

Mientras	O
intentaba	O
alisar	O
con	O
cuidado	O
el	O
vulgar	O
cartel	O
de	O
propaganda	O
de	O
naranjas	O
,	O
sus	O
ojos	O
distinguieron	O
una	O
mancha	O
clara	O
tras	O
los	O
balcones	O
,	O
al	O
otro	O
lado	O
de	O
la	O
calle	O
.	O

"	O
En	O
tal	O
situación	O
de	O
desconfianza	O
y	O
frágil	O
institucionalización	O
,	O
es	O
importante	O
evaluar	O
las	O
decisiones	O
y	O
acciones	O
de	O
las	O
autoridades	O
electorales	O
"	O
,	O
agrega	O
el	O
documento	O
,	O
que	O
resume	O
el	O
criterio	O
de	O
la	O
fundación	O
sobre	O
la	O
situación	O
preelectoral	O
venezolana	O
.	O

Además	O
,	O
añade	O
que	O
las	O
fuentes	O
de	O
energía	O
renovables	O
(	O
eólica	O
,	O
biomasa	O
y	O
solar	O
fundamentalmente	O
)	O
deberían	O
proporcionar	O
al	O
menos	O
el	O
35	B-NUM
por	I-NUM
ciento	I-NUM
del	O
aprovisionamiento	O
energético	O
de	O
la	O
UE	B-ORG
para	O
sustituir	O
a	O
la	O
energía	O
nuclear	O
.	O

"	O
Actualmente	O
hay	O
campos	O
públicos	O
con	O
entradas	O
asequibles	O
y	O
si	O
no	O
quieres	O
comprarte	O
un	O
buen	O
equipo	O
se	O
puede	O
alquilar	O
"	O
,	O
aseguraba	O
antes	O
de	O
recomendar	O
vivamente	O
la	O
práctica	O
de	O
este	O
deporte	O
:	O
"	O
Es	O
un	O
deporte	O
muy	O
relajante	O
y	O
para	O
todas	O
las	O
edades	O
"	O
.	O

Un	O
hermano	O
de	O
la	O
fallecida	O
se	O
ofrece	O
para	O
hacerse	O
cargo	O
del	O
recién	O
nacido	O
.	O

Para	O
estar	O
cerca	O
de	O
los	O
oncólogos	O
se	O
instaló	O
en	O
casa	O
de	O
unos	O
familiares	O
en	O
San	B-LOC
Juan	I-LOC
de	I-LOC
Puerto	I-LOC
Rico	I-LOC
,	O
donde	O
falleció	O
.	O

Tal	O
vez	O
escoja	O
permanecer	O
disponible	O
para	O
su	O
compañero	O
,	O
en	O
el	O
caso	O
de	O
que	O
se	O
destruya	O
la	O
primera	O
puesta	O
y	O
él	O
pida	O
otra	O
que	O
la	O
sustituya	O
.	O

La	O
lista	O
de	O
convocados	O
arrojó	O
dos	O
grandes	O
novedades	O
.	O

Los	O
padres	O
de	O
la	O
joven	O
,	O
que	O
vive	O
en	O
Uruguay	B-LOC
,	O
fueron	O
víctimas	O
de	O
Videla	B-PER
.	O

El	O
juez	O
federal	O
Michael	B-PER
Moore	I-PER
dictaminó	O
hace	O
dos	O
semanas	O
que	O
sólo	O
la	O
secretaria	O
de	O
Justicia	B-ORG
tiene	O
competencia	O
sobre	O
el	O
asunto	O
y	O
ésta	O
ya	O
ha	O
decidido	O
que	O
el	O
niño	O
debe	O
regresar	O
con	O
su	O
padre	O
a	O
la	O
isla	O
.	O

El	O
coche	O
oficial	O
del	O
conseller	O
de	O
Treball	B-ORG
,	O
Lluís	B-PER
Franco	I-PER
,	O
sufrió	O
un	O
derrapaje	O
en	O
la	O
autopista	O
A-2	B-LOC
a	O
la	O
altura	O
del	O
término	O
de	O
Alfés	B-LOC
(	O
Segrià	B-LOC
)	O
,	O
cuando	O
junto	O
a	O
otros	O
tres	O
ocupantes	O
se	O
dirigía	O
a	O
Lleida	B-LOC
para	O
reunirse	O
con	O
los	O
hosteleros	O
.	O

El	O
Real	B-ORG
Madrid	I-ORG
ascendió	O
al	O
segundo	O
puesto	O
de	O
la	O
tabla	O
con	O
un	O
triunfo	O
por	O
0-1	B-NUM
ante	O
el	O
Zaragoza	B-LOC
en	O
La	B-LOC
Romareda	I-LOC
,	O
donde	O
el	O
equipo	O
aragonés	O
llevaba	O
más	O
de	O
un	O
año	O
sin	O
perder	O
,	O
desde	O
el	O
13	B-DATE
de	I-DATE
marzo	I-DATE
de	I-DATE
1999	I-DATE
(	O
0-1	B-NUM
ante	O
el	O
Celta	B-ORG
)	O
.	O

dado	O
que	O
los	O
titíes	O
viven	O
en	O
los	O
árboles	O
,	O
las	O
hembras	O
se	O
ven	O
obligadas	O
a	O
acarrear	O
los	O
gemelos	O
constantemente	O
mientras	O
son	O
pequeños	O
.	O

La	O
Real	B-ORG
Sociedad	I-ORG
de	O
Javier	B-PER
Clemente	I-PER
continúa	O
sin	O
vencer	O
a	O
domicilio	O
.	O

Por	O
su	O
parte	O
,	O
el	O
presidente	O
francés	O
,	O
Jacques	B-PER
Chirac	I-PER
,	O
reclamó	O
ayer	O
la	O
celebración	O
urgente	O
de	O
una	O
"	O
reunión	O
ministerial	O
europea	O
"	O
,	O
bajo	O
presidencia	O
alemana	O
,	O
para	O
"	O
decidir	O
la	O
puesta	O
en	O
marcha	O
urgente	O
de	O
una	O
acción	O
coordinada	O
y	O
de	O
gran	O
magnitud	O
"	O
de	O
ayuda	O
a	O
los	O
refugiados	O
.	O

Para	O
contar	O
cosas	O
,	O
porque	O
las	O
cuentan	O
.	O

El	O
otro	O
día	O
,	O
cuando	O
oí	O
decir	O
a	O
Núñez	B-PER
que	O
la	O
profesionalidad	O
de	O
Van	B-PER
Gaal	I-PER
se	O
demostraba	O
en	O
el	O
desconocimiento	O
que	O
tenía	O
de	O
jugadores	O
como	O
Rivaldo	B-PER
o	O
McManaman	B-PER
,	O
pensé	O
que	O
,	O
tal	O
y	O
como	O
señalábamos	O
algunos	O
,	O
estábamos	O
en	O
manos	O
de	O
un	O
técnico	O
limitadísimo	O
,	O
desafortunado	O
a	O
la	O
hora	O
de	O
fichar	O
y	O
conocedor	O
únicamente	O
del	O
mercado	O
holandés	O
,	O
y	O
visto	O
lo	O
bueno	O
que	O
es	O
Hasselbaink	B-PER
,	O
ni	O
eso	O
.	O

La	O
placa	O
de	O
homenaje	O
al	O
Noi	B-PER
del	I-PER
Sucre	I-PER
se	O
colocó	O
en	O
la	O
primavera	O
de	O
1983	B-DATE
en	O
la	O
esquina	O
de	O
la	O
calle	O
de	O
la	O
Cadena	B-LOC
con	O
Sant	B-LOC
Rafael	I-LOC
.	O

"	O
No	O
es	O
por	O
vanidad	O
.	O
Es	O
porque	O
con	O
el	O
correctivo	O
voy	O
a	O
mejorar	O
mi	O
respiración	O
"	O
,	O
explicó	O
con	O
la	O
humildad	O
de	O
siempre	O
el	O
"	O
niño	O
terrible	O
"	O
de	O
la	O
selección	O
brasileña	O
.	O

Ramón	B-PER
Jáuregui	I-PER
avisó	O
ayer	O
en	O
una	O
conferencia	O
pronunciada	O
en	O
Lleida	B-LOC
que	O
"	O
Euskadi	B-LOC
camina	O
irreversiblemente	O
hacia	O
las	O
trincheras	O
"	O
.	O

"	O
He	O
oído	O
decir	O
que	O
,	O
según	O
Golota	B-PER
,	O
su	O
combate	O
conmigo	O
será	O
un	O
simple	O
entrenamiento	O
,	O
pero	O
juro	O
que	O
está	O
muy	O
equivocado	O
,	O
que	O
me	O
preparo	O
con	O
gran	O
intensidad	O
en	O
Florida	B-LOC
para	O
darle	O
una	O
lección	O
y	O
que	O
se	O
la	O
daré	O
"	O
,	O
informó	O
Saleta	B-PER
en	O
su	O
página	O
oficial	O
de	O
Internet	B-MISC
.	O

Pero	O
antes	O
,	O
Actual-2001	B-MISC
abrirá	O
sus	O
puertas	O
a	O
la	O
fusión	O
multicultural	O
.	O

La	O
policía	O
considera	O
que	O
la	O
explosión	O
de	O
gas	O
que	O
originó	O
el	O
derrumbe	O
parcial	O
del	O
edificio	O
de	O
Horta	B-LOC
el	O
pasado	O
miércoles	B-DATE
fue	O
provocada	O
.	O

Pero	O
reunir	O
trabajos	O
dispersos	O
,	O
y	O
difíciles	O
de	O
lograr	O
,	O
no	O
es	O
tarea	O
desdeñable	O
,	O
sino	O
que	O
merece	O
nuestro	O
reconocimiento	O
.	O

Hubo	O
,	O
sin	O
embargo	O
,	O
un	O
